Time [s],Channel 6
10.298452000,0
10.298494000,1
10.298512000,0
10.298554000,1
10.298572000,0
10.298614000,1
10.298632000,0
10.298674000,1
10.298692000,0
10.298734000,1
10.298752000,0
10.298794000,1
10.298812000,0
10.298854000,1
10.298872000,0
10.298914000,1
10.298932000,0
10.298974000,1
10.298992000,0
10.299034000,1
10.299052000,0
10.299094000,1
10.299112000,0
10.299154000,1
10.299172000,0
10.299214000,1
10.299232000,0
10.299274000,1
10.299292000,0
10.299334000,1
10.299352000,0
10.299394000,1
10.299412000,0
10.299454000,1
10.299472000,0
10.299514000,1
10.299532000,0
10.299574000,1
10.299592000,0
10.299634000,1
10.299652000,0
10.299694000,1
10.299712000,0
10.299756000,1
10.299772000,0
10.299816000,1
10.299832000,0
10.299876000,1
10.299894000,0
10.299936000,1
10.299954000,0
10.299996000,1
10.300014000,0
10.300056000,1
10.300072000,0
10.300116000,1
10.300132000,0
10.300176000,1
10.300192000,0
10.300236000,1
10.300252000,0
10.300296000,1
10.300312000,0
10.300356000,1
10.300372000,0
10.300416000,1
10.300432000,0
10.300476000,1
10.300494000,0
10.300536000,1
10.300554000,0
10.300596000,1
10.300614000,0
10.300656000,1
10.300674000,0
10.300716000,1
10.300734000,0
10.300776000,1
10.300794000,0
10.300836000,1
10.300854000,0
10.300896000,1
10.300914000,0
10.300956000,1
10.300974000,0
10.301016000,1
10.301034000,0
10.301076000,1
10.301094000,0
10.301136000,1
10.301154000,0
10.301196000,1
10.301214000,0
10.301256000,1
10.301274000,0
10.301316000,1
10.301334000,0
10.301376000,1
10.301394000,0
10.301436000,1
10.301454000,0
10.301496000,1
10.301514000,0
10.301556000,1
10.301574000,0
10.301616000,1
10.301634000,0
10.301676000,1
10.301694000,0
10.301736000,1
10.301754000,0
10.301796000,1
10.301814000,0
10.301856000,1
10.301874000,0
10.301916000,1
10.301934000,0
10.301976000,1
10.301994000,0
10.302036000,1
10.302054000,0
10.302096000,1
10.302114000,0
10.302156000,1
10.302174000,0
10.302216000,1
10.302234000,0
10.302276000,1
10.302294000,0
10.302336000,1
10.302354000,0
10.302396000,1
10.302414000,0
10.302456000,1
10.302474000,0
10.302516000,1
10.302534000,0
10.302576000,1
10.302594000,0
10.302636000,1
10.302654000,0
10.302696000,1
10.302714000,0
10.302756000,1
10.302774000,0
10.302816000,1
10.302834000,0
10.302876000,1
10.302894000,0
10.302936000,1
10.302954000,0
10.302996000,1
10.303014000,0
10.303058000,1
10.303076000,0
10.303118000,1
10.303134000,0
10.303176000,1
10.303194000,0
10.303236000,1
10.303254000,0
10.303296000,1
10.303314000,0
10.303356000,1
10.303374000,0
10.303416000,1
10.303434000,0
10.303476000,1
10.303494000,0
10.303536000,1
10.303554000,0
10.303596000,1
10.303614000,0
10.303656000,1
10.303674000,0
10.303718000,1
10.303734000,0
10.303778000,1
10.303794000,0
10.303838000,1
10.303854000,0
10.303898000,1
10.303914000,0
10.303958000,1
10.303974000,0
10.304018000,1
10.304034000,0
10.304078000,1
10.304094000,0
10.304138000,1
10.304154000,0
10.304198000,1
10.304214000,0
10.304258000,1
10.304274000,0
10.304318000,1
10.304336000,0
10.304378000,1
10.304396000,0
10.304438000,1
10.304456000,0
10.304498000,1
10.304516000,0
10.304558000,1
10.304576000,0
10.304618000,1
10.304636000,0
10.304678000,1
10.304696000,0
10.304738000,1
10.304756000,0
10.304798000,1
10.304816000,0
10.304858000,1
10.304876000,0
10.304918000,1
10.304936000,0
10.304978000,1
10.304996000,0
10.305038000,1
10.305056000,0
10.305098000,1
10.305116000,0
10.305158000,1
10.305176000,0
10.305218000,1
10.305236000,0
10.305278000,1
10.305296000,0
10.305338000,1
10.305356000,0
10.305398000,1
10.305416000,0
10.305458000,1
10.305476000,0
10.305518000,1
10.305536000,0
10.305578000,1
10.305596000,0
10.305638000,1
10.305656000,0
10.305698000,1
10.305716000,0
10.305758000,1
10.305776000,0
10.305818000,1
10.305836000,0
10.305878000,1
10.305896000,0
10.305938000,1
10.305956000,0
10.305998000,1
10.306016000,0
10.306058000,1
10.306076000,0
10.306118000,1
10.306136000,0
10.306178000,1
10.306196000,0
10.306240000,1
10.306256000,0
10.306298000,1
10.306316000,0
10.306358000,1
10.306376000,0
10.306418000,1
10.306436000,0
10.306478000,1
10.306496000,0
10.306538000,1
10.306556000,0
10.306598000,1
10.306616000,0
10.306658000,1
10.306676000,0
10.306718000,1
10.306736000,0
10.306778000,1
10.306796000,0
10.306838000,1
10.306856000,0
10.306898000,1
10.306916000,0
10.306958000,1
10.306976000,0
10.307018000,1
10.307036000,0
10.307078000,1
10.307096000,0
10.307138000,1
10.307156000,0
10.307198000,1
10.307216000,0
10.307258000,1
10.307276000,0
10.307318000,1
10.307336000,0
10.307378000,1
10.307396000,0
10.307438000,1
10.307456000,0
10.307498000,1
10.307516000,0
10.307560000,1
10.307576000,0
10.307620000,1
10.307636000,0
10.307680000,1
10.307696000,0
10.307740000,1
10.307756000,0
10.307800000,1
10.307816000,0
10.307860000,1
10.307876000,0
10.307920000,1
10.307936000,0
10.307980000,1
10.307998000,0
10.308040000,1
10.308058000,0
10.308100000,1
10.308118000,0
10.308160000,1
10.308178000,0
10.308220000,1
10.308238000,0
10.308280000,1
10.308298000,0
10.308340000,1
10.308358000,0
10.308400000,1
10.308418000,0
10.308460000,1
10.308478000,0
10.308520000,1
10.308538000,0
10.308580000,1
10.308598000,0
10.308640000,1
10.308658000,0
10.308700000,1
10.308718000,0
10.308760000,1
10.308778000,0
10.308820000,1
10.308838000,0
10.308880000,1
10.308898000,0
10.308940000,1
10.308958000,0
10.309000000,1
10.309018000,0
10.309060000,1
10.309078000,0
10.309120000,1
10.309138000,0
10.309180000,1
10.309198000,0
10.309240000,1
10.309258000,0
10.309300000,1
10.309318000,0
10.309360000,1
10.309378000,0
10.309420000,1
10.309438000,0
10.309480000,1
10.309498000,0
10.309540000,1
10.309558000,0
10.309600000,1
10.309618000,0
10.309662000,1
10.309678000,0
10.309720000,1
10.309738000,0
10.309780000,1
10.309798000,0
10.309840000,1
10.309858000,0
10.309900000,1
10.309918000,0
10.309960000,1
10.309978000,0
10.310020000,1
10.310038000,0
10.310080000,1
10.310098000,0
10.310140000,1
10.310158000,0
10.310200000,1
10.310218000,0
10.310260000,1
10.310278000,0
10.310320000,1
10.310338000,0
10.310380000,1
10.310398000,0
10.310440000,1
10.310458000,0
10.310500000,1
10.310518000,0
10.310560000,1
10.310578000,0
10.310620000,1
10.310638000,0
10.310686000,1
10.310704000,0
10.310740000,1
10.310758000,0
10.310800000,1
10.310818000,0
10.310860000,1
10.310878000,0
10.310920000,1
10.310938000,0
10.310980000,1
10.310998000,0
10.311040000,1
10.311058000,0
10.311100000,1
10.311118000,0
10.311162000,1
10.311180000,0
10.311222000,1
10.311240000,0
10.311282000,1
10.311298000,0
10.311342000,1
10.311358000,0
10.311402000,1
10.311418000,0
10.311462000,1
10.311478000,0
10.311522000,1
10.311538000,0
10.311582000,1
10.311598000,0
10.311642000,1
10.311658000,0
10.311702000,1
10.311718000,0
10.311762000,1
10.311778000,0
10.311822000,1
10.311840000,0
10.311882000,1
10.311898000,0
10.311942000,1
10.311960000,0
10.312002000,1
10.312020000,0
10.312062000,1
10.312080000,0
10.312122000,1
10.312140000,0
10.312182000,1
10.312200000,0
10.312242000,1
10.312260000,0
10.312302000,1
10.312320000,0
10.312362000,1
10.312380000,0
10.312422000,1
10.312440000,0
10.312482000,1
10.312500000,0
10.312542000,1
10.312560000,0
10.312602000,1
10.312620000,0
10.312662000,1
10.312680000,0
10.312722000,1
10.312740000,0
10.312782000,1
10.312800000,0
10.312842000,1
10.312860000,0
10.312902000,1
10.312920000,0
10.312962000,1
10.312980000,0
10.313022000,1
10.313040000,0
10.313082000,1
10.313100000,0
10.313142000,1
10.313160000,0
10.313202000,1
10.313220000,0
10.313262000,1
10.313280000,0
10.313322000,1
10.313340000,0
10.313382000,1
10.313400000,0
10.313442000,1
10.313460000,0
10.313502000,1
10.313520000,0
10.313562000,1
10.313580000,0
10.313622000,1
10.313640000,0
10.313682000,1
10.313700000,0
10.313742000,1
10.313760000,0
10.313802000,1
10.313820000,0
10.313862000,1
10.313880000,0
10.313922000,1
10.313940000,0
10.313982000,1
10.314000000,0
10.314042000,1
10.314060000,0
10.314102000,1
10.314120000,0
10.314162000,1
10.314180000,0
10.314222000,1
10.314240000,0
10.314282000,1
10.314300000,0
10.314344000,1
10.314360000,0
10.314404000,1
10.314420000,0
10.314462000,1
10.314480000,0
10.314522000,1
10.314540000,0
10.314582000,1
10.314600000,0
10.314642000,1
10.314660000,0
10.314702000,1
10.314720000,0
10.314762000,1
10.314780000,0
10.314822000,1
10.314840000,0
10.314882000,1
10.314900000,0
10.314942000,1
10.314960000,0
10.315002000,1
10.315020000,0
10.315062000,1
10.315080000,0
10.315122000,1
10.315140000,0
10.315184000,1
10.315200000,0
10.315244000,1
10.315260000,0
10.315304000,1
10.315320000,0
10.315364000,1
10.315380000,0
10.315424000,1
10.315440000,0
10.315484000,1
10.315500000,0
10.315544000,1
10.315560000,0
10.315604000,1
10.315620000,0
10.315664000,1
10.315682000,0
10.315724000,1
10.315742000,0
10.315784000,1
10.315802000,0
10.315844000,1
10.315862000,0
10.315904000,1
10.315922000,0
10.315964000,1
10.315982000,0
10.316024000,1
10.316042000,0
10.316084000,1
10.316102000,0
10.316144000,1
10.316162000,0
10.316204000,1
10.316222000,0
10.316264000,1
10.316282000,0
10.316324000,1
10.316342000,0
10.316384000,1
10.316402000,0
10.316444000,1
10.316462000,0
10.316504000,1
10.316522000,0
10.316564000,1
10.316582000,0
10.316624000,1
10.316642000,0
10.316684000,1
10.316702000,0
10.316744000,1
10.316762000,0
10.316804000,1
10.316822000,0
10.316864000,1
10.316882000,0
10.316924000,1
10.316942000,0
10.316984000,1
10.317002000,0
10.317044000,1
10.317062000,0
10.317104000,1
10.317122000,0
10.317164000,1
10.317182000,0
10.317224000,1
10.317242000,0
10.317284000,1
10.317302000,0
10.317344000,1
10.317362000,0
10.317404000,1
10.317422000,0
10.317464000,1
10.317482000,0
10.317524000,1
10.317542000,0
10.317584000,1
10.317602000,0
10.317644000,1
10.317662000,0
10.317704000,1
10.317722000,0
10.317764000,1
10.317782000,0
10.317824000,1
10.317842000,0
10.317884000,1
10.317902000,0
10.317944000,1
10.317962000,0
10.318004000,1
10.318022000,0
10.318064000,1
10.318082000,0
10.318124000,1
10.318142000,0
10.318184000,1
10.318202000,0
10.318244000,1
10.318262000,0
10.318304000,1
10.318322000,0
10.318364000,1
10.318382000,0
10.318424000,1
10.318442000,0
10.318484000,1
10.318502000,0
10.318544000,1
10.318562000,0
10.318604000,1
10.318622000,0
10.318664000,1
10.318682000,0
10.318724000,1
10.318742000,0
10.318784000,1
10.318802000,0
10.318844000,1
10.318862000,0
10.318904000,1
10.318922000,0
10.318964000,1
10.318982000,0
10.319026000,1
10.319042000,0
10.319086000,1
10.319102000,0
10.319146000,1
10.319162000,0
10.319206000,1
10.319222000,0
10.319266000,1
10.319284000,0
10.319326000,1
10.319344000,0
10.319386000,1
10.319404000,0
10.319446000,1
10.319462000,0
10.319506000,1
10.319522000,0
10.319566000,1
10.319584000,0
10.319626000,1
10.319644000,0
10.319686000,1
10.319704000,0
10.319746000,1
10.319764000,0
10.319806000,1
10.319824000,0
10.319866000,1
10.319884000,0
10.319926000,1
10.319944000,0
10.319986000,1
10.320004000,0
10.320046000,1
10.320064000,0
10.320106000,1
10.320124000,0
10.320166000,1
10.320184000,0
10.320226000,1
10.320244000,0
10.320286000,1
10.320304000,0
10.320346000,1
10.320364000,0
10.320406000,1
10.320424000,0
10.320466000,1
10.320484000,0
10.320526000,1
10.320544000,0
10.320586000,1
10.320604000,0
10.320646000,1
10.320664000,0
10.320706000,1
10.320724000,0
10.320766000,1
10.320784000,0
10.320826000,1
10.320844000,0
10.320886000,1
10.320904000,0
10.320946000,1
10.320964000,0
10.321006000,1
10.321024000,0
10.321066000,1
10.321084000,0
10.321126000,1
10.321144000,0
10.321186000,1
10.321204000,0
10.321246000,1
10.321264000,0
10.321306000,1
10.321324000,0
10.321366000,1
10.321384000,0
10.321426000,1
10.321444000,0
10.321486000,1
10.321504000,0
10.321546000,1
10.321564000,0
10.321606000,1
10.321624000,0
10.321666000,1
10.321684000,0
10.321726000,1
10.321744000,0
10.321786000,1
10.321804000,0
10.321846000,1
10.321864000,0
10.321906000,1
10.321924000,0
10.321966000,1
10.321984000,0
10.322026000,1
10.322044000,0
10.322086000,1
10.322104000,0
10.322146000,1
10.322164000,0
10.322206000,1
10.322224000,0
10.322266000,1
10.322284000,0
10.322326000,1
10.322344000,0
10.322386000,1
10.322404000,0
10.322448000,1
10.322466000,0
10.322508000,1
10.322524000,0
10.322568000,1
10.322584000,0
10.322626000,1
10.322644000,0
10.322686000,1
10.322704000,0
10.322746000,1
10.322764000,0
10.322808000,1
10.322824000,0
10.322868000,1
10.322884000,0
10.322928000,1
10.322944000,0
10.322988000,1
10.323004000,0
10.323048000,1
10.323064000,0
10.323108000,1
10.323124000,0
10.323168000,1
10.323184000,0
10.323228000,1
10.323244000,0
10.323288000,1
10.323304000,0
10.323348000,1
10.323364000,0
10.323408000,1
10.323426000,0
10.323468000,1
10.323486000,0
10.323528000,1
10.323546000,0
10.323588000,1
10.323606000,0
10.323648000,1
10.323666000,0
10.323708000,1
10.323726000,0
10.323768000,1
10.323786000,0
10.323828000,1
10.323846000,0
10.323888000,1
10.323906000,0
10.323948000,1
10.323966000,0
10.324008000,1
10.324026000,0
10.324068000,1
10.324086000,0
10.324128000,1
10.324146000,0
10.324188000,1
10.324206000,0
10.324248000,1
10.324266000,0
10.324308000,1
10.324326000,0
10.324368000,1
10.324386000,0
10.324428000,1
10.324446000,0
10.324488000,1
10.324506000,0
10.324548000,1
10.324566000,0
10.324608000,1
10.324626000,0
10.324668000,1
10.324686000,0
10.324728000,1
10.324746000,0
10.324788000,1
10.324806000,0
10.324848000,1
10.324866000,0
10.324908000,1
10.324926000,0
10.324968000,1
10.324986000,0
10.325030000,1
10.325046000,0
10.325088000,1
10.325106000,0
10.325148000,1
10.325166000,0
10.325208000,1
10.325226000,0
10.325268000,1
10.325286000,0
10.325328000,1
10.325346000,0
10.325388000,1
10.325406000,0
10.325448000,1
10.325466000,0
10.325508000,1
10.325526000,0
10.325568000,1
10.325586000,0
10.325630000,1
10.325646000,0
10.325688000,1
10.325706000,0
10.325748000,1
10.325766000,0
10.325808000,1
10.325826000,0
10.325868000,1
10.325886000,0
10.325928000,1
10.325946000,0
10.325988000,1
10.326006000,0
10.326054000,1
10.326072000,0
10.326108000,1
10.326126000,0
10.326168000,1
10.326186000,0
10.326228000,1
10.326246000,0
10.326288000,1
10.326306000,0
10.326348000,1
10.326366000,0
10.326408000,1
10.326426000,0
10.326468000,1
10.326486000,0
10.326528000,1
10.326546000,0
10.326588000,1
10.326606000,0
10.326650000,1
10.326666000,0
10.326710000,1
10.326726000,0
10.326770000,1
10.326786000,0
10.326830000,1
10.326846000,0
10.326890000,1
10.326906000,0
10.326950000,1
10.326966000,0
10.327010000,1
10.327026000,0
10.327070000,1
10.327088000,0
10.327130000,1
10.327146000,0
10.327190000,1
10.327206000,0
10.327250000,1
10.327268000,0
10.327310000,1
10.327328000,0
10.327370000,1
10.327388000,0
10.327430000,1
10.327448000,0
10.327490000,1
10.327508000,0
10.327550000,1
10.327568000,0
10.327610000,1
10.327628000,0
10.327670000,1
10.327688000,0
10.327730000,1
10.327748000,0
10.327790000,1
10.327808000,0
10.327850000,1
10.327868000,0
10.327910000,1
10.327928000,0
10.327970000,1
10.327988000,0
10.328030000,1
10.328048000,0
10.328090000,1
10.328108000,0
10.328150000,1
10.328168000,0
10.328210000,1
10.328228000,0
10.328270000,1
10.328288000,0
10.328330000,1
10.328348000,0
10.328390000,1
10.328408000,0
10.328450000,1
10.328468000,0
10.328510000,1
10.328528000,0
10.328570000,1
10.328588000,0
10.328630000,1
10.328648000,0
10.328690000,1
10.328708000,0
10.328750000,1
10.328768000,0
10.328810000,1
10.328828000,0
10.328870000,1
10.328888000,0
10.328930000,1
10.328948000,0
10.328990000,1
10.329008000,0
10.329050000,1
10.329068000,0
10.329110000,1
10.329128000,0
10.329170000,1
10.329188000,0
10.329230000,1
10.329248000,0
10.329290000,1
10.329308000,0
10.329350000,1
10.329368000,0
10.329410000,1
10.329428000,0
10.329470000,1
10.329488000,0
10.329530000,1
10.329548000,0
10.329590000,1
10.329608000,0
10.329650000,1
10.329668000,0
10.329710000,1
10.329728000,0
10.329770000,1
10.329788000,0
10.329830000,1
10.329848000,0
10.329890000,1
10.329908000,0
10.329950000,1
10.329968000,0
10.330010000,1
10.330028000,0
10.330070000,1
10.330088000,0
10.330130000,1
10.330148000,0
10.330190000,1
10.330208000,0
10.330250000,1
10.330268000,0
10.330310000,1
10.330328000,0
10.330370000,1
10.330388000,0
10.330432000,1
10.330448000,0
10.330492000,1
10.330510000,0
10.330552000,1
10.330570000,0
10.330612000,1
10.330630000,0
10.330672000,1
10.330688000,0
10.330732000,1
10.330748000,0
10.330792000,1
10.330808000,0
10.330852000,1
10.330868000,0
10.330912000,1
10.330930000,0
10.330972000,1
10.330988000,0
10.331032000,1
10.331050000,0
10.331092000,1
10.331110000,0
10.331152000,1
10.331170000,0
10.331212000,1
10.331230000,0
10.331272000,1
10.331290000,0
10.331332000,1
10.331350000,0
10.331392000,1
10.331410000,0
10.331452000,1
10.331470000,0
10.331512000,1
10.331530000,0
10.331572000,1
10.331590000,0
10.331632000,1
10.331650000,0
10.331692000,1
10.331710000,0
10.331752000,1
10.331770000,0
10.331812000,1
10.331830000,0
10.331872000,1
10.331890000,0
10.331932000,1
10.331950000,0
10.331992000,1
10.332010000,0
10.332052000,1
10.332070000,0
10.332112000,1
10.332130000,0
10.332172000,1
10.332190000,0
10.332232000,1
10.332250000,0
10.332292000,1
10.332310000,0
10.332352000,1
10.332370000,0
10.332412000,1
10.332430000,0
10.332472000,1
10.332490000,0
10.332532000,1
10.332550000,0
10.332592000,1
10.332610000,0
10.332652000,1
10.332670000,0
10.332712000,1
10.332730000,0
10.332772000,1
10.332790000,0
10.332832000,1
10.332850000,0
10.332892000,1
10.332910000,0
10.332952000,1
10.332970000,0
10.333012000,1
10.333030000,0
10.333072000,1
10.333090000,0
10.333132000,1
10.333150000,0
10.333192000,1
10.333210000,0
10.333252000,1
10.333270000,0
10.333312000,1
10.333330000,0
10.333372000,1
10.333390000,0
10.333432000,1
10.333450000,0
10.333492000,1
10.333510000,0
10.333552000,1
10.333570000,0
10.333612000,1
10.333630000,0
10.333674000,1
10.333692000,0
10.333734000,1
10.333750000,0
10.333794000,1
10.333810000,0
10.333852000,1
10.333870000,0
10.333912000,1
10.333930000,0
10.333972000,1
10.333990000,0
10.334032000,1
10.334050000,0
10.334092000,1
10.334110000,0
10.334152000,1
10.334170000,0
10.334212000,1
10.334230000,0
10.334274000,1
10.334290000,0
10.334334000,1
10.334350000,0
10.334394000,1
10.334410000,0
10.334454000,1
10.334470000,0
10.334514000,1
10.334530000,0
10.334574000,1
10.334590000,0
10.334634000,1
10.334650000,0
10.334694000,1
10.334710000,0
10.334754000,1
10.334770000,0
10.334814000,1
10.334830000,0
10.334874000,1
10.334892000,0
10.334934000,1
10.334952000,0
10.334994000,1
10.335012000,0
10.335054000,1
10.335072000,0
10.335114000,1
10.335132000,0
10.335174000,1
10.335192000,0
10.335234000,1
10.335252000,0
10.335294000,1
10.335312000,0
10.335354000,1
10.335372000,0
10.335414000,1
10.335432000,0
10.335474000,1
10.335492000,0
10.335534000,1
10.335552000,0
10.335594000,1
10.335612000,0
10.335654000,1
10.335672000,0
10.335714000,1
10.335732000,0
10.335774000,1
10.335792000,0
10.335834000,1
10.335852000,0
10.335894000,1
10.335912000,0
10.335954000,1
10.335972000,0
10.336014000,1
10.336032000,0
10.336074000,1
10.336092000,0
10.336134000,1
10.336152000,0
10.336194000,1
10.336212000,0
10.336254000,1
10.336272000,0
10.336314000,1
10.336332000,0
10.336374000,1
10.336392000,0
10.336434000,1
10.336452000,0
10.336494000,1
10.336512000,0
10.336554000,1
10.336572000,0
10.336614000,1
10.336632000,0
10.336674000,1
10.336692000,0
10.336734000,1
10.336752000,0
10.336794000,1
10.336812000,0
10.336856000,1
10.336872000,0
10.336914000,1
10.336932000,0
10.336974000,1
10.336992000,0
10.337034000,1
10.337052000,0
10.337094000,1
10.337112000,0
10.337154000,1
10.337172000,0
10.337214000,1
10.337232000,0
10.337274000,1
10.337292000,0
10.337334000,1
10.337352000,0
10.337394000,1
10.337412000,0
10.337454000,1
10.337472000,0
10.337514000,1
10.337532000,0
10.337574000,1
10.337592000,0
10.337634000,1
10.337652000,0
10.337694000,1
10.337712000,0
10.337754000,1
10.337772000,0
10.337814000,1
10.337832000,0
10.337874000,1
10.337892000,0
10.337934000,1
10.337952000,0
10.337994000,1
10.338012000,0
10.338054000,1
10.338072000,0
10.338116000,1
10.338132000,0
10.338176000,1
10.338192000,0
10.338236000,1
10.338252000,0
10.338296000,1
10.338312000,0
10.338356000,1
10.338372000,0
10.338416000,1
10.338432000,0
10.338476000,1
10.338492000,0
10.338536000,1
10.338552000,0
10.338596000,1
10.338614000,0
10.338656000,1
10.338674000,0
10.338716000,1
10.338734000,0
10.338776000,1
10.338794000,0
10.338836000,1
10.338854000,0
10.338896000,1
10.338914000,0
10.338956000,1
10.338974000,0
10.339016000,1
10.339034000,0
10.339076000,1
10.339094000,0
10.339136000,1
10.339154000,0
10.339196000,1
10.339214000,0
10.339256000,1
10.339274000,0
10.339316000,1
10.339334000,0
10.339376000,1
10.339394000,0
10.339436000,1
10.339454000,0
10.339496000,1
10.339514000,0
10.339556000,1
10.339574000,0
10.339616000,1
10.339634000,0
10.339676000,1
10.339694000,0
10.339736000,1
10.339754000,0
10.339796000,1
10.339814000,0
10.339856000,1
10.339874000,0
10.339916000,1
10.339934000,0
10.339976000,1
10.339994000,0
10.340036000,1
10.340054000,0
10.340096000,1
10.340114000,0
10.340156000,1
10.340174000,0
10.340216000,1
10.340234000,0
10.340276000,1
10.340294000,0
10.340336000,1
10.340354000,0
10.340398000,1
10.340414000,0
10.340456000,1
10.340474000,0
10.340516000,1
10.340534000,0
10.340576000,1
10.340594000,0
10.340636000,1
10.340654000,0
10.340696000,1
10.340714000,0
10.340756000,1
10.340774000,0
10.340816000,1
10.340834000,0
10.340876000,1
10.340894000,0
10.340936000,1
10.340954000,0
10.340996000,1
10.341014000,0
10.341056000,1
10.341074000,0
10.341116000,1
10.341134000,0
10.341176000,1
10.341194000,0
10.341236000,1
10.341254000,0
10.341296000,1
10.341314000,0
10.341356000,1
10.341374000,0
10.341422000,1
10.341440000,0
10.341476000,1
10.341494000,0
10.341536000,1
10.341554000,0
10.341596000,1
10.341614000,0
10.341656000,1
10.341674000,0
10.341716000,1
10.341734000,0
10.341778000,1
10.341794000,0
10.341838000,1
10.341856000,0
10.341898000,1
10.341916000,0
10.341958000,1
10.341976000,0
10.342018000,1
10.342034000,0
10.342078000,1
10.342094000,0
10.342138000,1
10.342154000,0
10.342198000,1
10.342214000,0
10.342258000,1
10.342274000,0
10.342318000,1
10.342334000,0
10.342378000,1
10.342394000,0
10.342438000,1
10.342456000,0
10.342498000,1
10.342516000,0
10.342558000,1
10.342576000,0
10.342618000,1
10.342636000,0
10.342678000,1
10.342696000,0
10.342738000,1
10.342756000,0
10.342798000,1
10.342816000,0
10.342858000,1
10.342876000,0
10.342918000,1
10.342936000,0
10.342978000,1
10.342996000,0
10.343038000,1
10.343056000,0
10.343098000,1
10.343116000,0
10.343158000,1
10.343176000,0
10.343218000,1
10.343236000,0
10.343278000,1
10.343296000,0
10.343338000,1
10.343356000,0
10.343398000,1
10.343416000,0
10.343458000,1
10.343476000,0
10.343518000,1
10.343536000,0
10.343578000,1
10.343596000,0
10.343638000,1
10.343656000,0
10.343698000,1
10.343716000,0
10.343758000,1
10.343776000,0
10.343818000,1
10.343836000,0
10.343878000,1
10.343896000,0
10.343938000,1
10.343956000,0
10.343998000,1
10.344016000,0
10.344058000,1
10.344076000,0
10.344118000,1
10.344136000,0
10.344178000,1
10.344196000,0
10.344238000,1
10.344256000,0
10.344298000,1
10.344316000,0
10.344358000,1
10.344376000,0
10.344418000,1
10.344436000,0
10.344478000,1
10.344496000,0
10.344538000,1
10.344556000,0
10.344598000,1
10.344616000,0
10.344658000,1
10.344676000,0
10.344718000,1
10.344736000,0
10.344778000,1
10.344796000,0
10.344838000,1
10.344856000,0
10.344898000,1
10.344916000,0
10.344958000,1
10.344976000,0
10.345020000,1
10.345038000,0
10.345080000,1
10.345096000,0
10.345140000,1
10.345156000,0
10.345198000,1
10.345216000,0
10.345258000,1
10.345276000,0
10.345318000,1
10.345336000,0
10.345378000,1
10.345396000,0
10.345438000,1
10.345456000,0
10.345498000,1
10.345516000,0
10.345558000,1
10.345576000,0
10.345620000,1
10.345636000,0
10.345680000,1
10.345696000,0
10.345740000,1
10.345756000,0
10.345800000,1
10.345816000,0
10.345860000,1
10.345876000,0
10.345920000,1
10.345936000,0
10.345980000,1
10.345996000,0
10.346040000,1
10.346056000,0
10.346100000,1
10.346116000,0
10.346160000,1
10.346176000,0
10.346220000,1
10.346236000,0
10.346280000,1
10.346298000,0
10.346340000,1
10.346358000,0
10.346400000,1
10.346418000,0
10.346460000,1
10.346478000,0
10.346520000,1
10.346538000,0
10.346580000,1
10.346598000,0
10.346640000,1
10.346658000,0
10.346700000,1
10.346718000,0
10.346760000,1
10.346778000,0
10.346820000,1
10.346838000,0
10.346880000,1
10.346898000,0
10.346940000,1
10.346958000,0
10.347000000,1
10.347018000,0
10.347060000,1
10.347078000,0
10.347120000,1
10.347138000,0
10.347180000,1
10.347198000,0
10.347240000,1
10.347258000,0
10.347300000,1
10.347318000,0
10.347360000,1
10.347378000,0
10.347420000,1
10.347438000,0
10.347480000,1
10.347498000,0
10.347540000,1
10.347558000,0
10.347600000,1
10.347618000,0
10.347660000,1
10.347678000,0
10.347720000,1
10.347738000,0
10.347780000,1
10.347798000,0
10.347840000,1
10.347858000,0
10.347900000,1
10.347918000,0
10.347960000,1
10.347978000,0
10.348020000,1
10.348038000,0
10.348080000,1
10.348098000,0
10.348140000,1
10.348158000,0
10.348202000,1
10.348218000,0
10.348260000,1
10.348278000,0
10.348320000,1
10.348338000,0
10.348380000,1
10.348398000,0
10.348440000,1
10.348458000,0
10.348500000,1
10.348518000,0
10.348560000,1
10.348578000,0
10.348620000,1
10.348638000,0
10.348680000,1
10.348698000,0
10.348740000,1
10.348758000,0
10.348800000,1
10.348818000,0
10.348860000,1
10.348878000,0
10.348920000,1
10.348938000,0
10.348980000,1
10.348998000,0
10.349040000,1
10.349058000,0
10.349100000,1
10.349118000,0
10.349160000,1
10.349178000,0
10.349220000,1
10.349238000,0
10.349280000,1
10.349298000,0
10.349340000,1
10.349358000,0
10.349400000,1
10.349418000,0
10.349462000,1
10.349478000,0
10.349520000,1
10.349538000,0
10.349582000,1
10.349598000,0
10.349642000,1
10.349658000,0
10.349702000,1
10.349718000,0
10.349762000,1
10.349778000,0
10.349822000,1
10.349838000,0
10.349882000,1
10.349898000,0
10.349942000,1
10.349960000,0
10.350002000,1
10.350020000,0
10.350062000,1
10.350080000,0
10.350122000,1
10.350140000,0
10.350182000,1
10.350200000,0
10.350242000,1
10.350260000,0
10.350302000,1
10.350320000,0
10.350362000,1
10.350380000,0
10.350422000,1
10.350440000,0
10.350482000,1
10.350500000,0
10.350542000,1
10.350560000,0
10.350602000,1
10.350620000,0
10.350662000,1
10.350680000,0
10.350722000,1
10.350740000,0
10.350782000,1
10.350800000,0
10.350842000,1
10.350860000,0
10.350902000,1
